Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	Colletotrichum_truncatum	n49	1.0	Terminal	Colletotrichum_truncatum_XP_070061944.1, Colletotrichum_truncatum_XP_070062346.1, Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1, Colletotrichum_truncatum_XP_070061326.1, Colletotrichum_truncatum_XP_070061561.1, Colletotrichum_truncatum_XP_070060688.1, Colletotrichum_truncatum_XP_070061943.1	Colletotrichum_truncatum_XP_070059886.1, Colletotrichum_truncatum_XP_070061783.1, Colletotrichum_truncatum_XP_070060046.1, Colletotrichum_truncatum_XP_070060698.1, Colletotrichum_truncatum_XP_070060858.1, Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1, Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1, Colletotrichum_truncatum_XP_070061876.1, Colletotrichum_truncatum_XP_070062089.1, Colletotrichum_truncatum_XP_070060844.1, Colletotrichum_truncatum_XP_070060723.1, Colletotrichum_truncatum_XP_070060768.1, Colletotrichum_truncatum_XP_070062077.1, Colletotrichum_truncatum_XP_070060485.1, Colletotrichum_truncatum_XP_070060484.1, Colletotrichum_truncatum_XP_070062554.1, Colletotrichum_truncatum_XP_070059894.1, Colletotrichum_truncatum_XP_070061529.1, Colletotrichum_truncatum_XP_070059746.1, Colletotrichum_truncatum_XP_070059865.1, Colletotrichum_truncatum_XP_070059904.1, Colletotrichum_truncatum_XP_070062431.1, Colletotrichum_truncatum_XP_070062424.1, Colletotrichum_truncatum_XP_070060610.1, Colletotrichum_truncatum_XP_070061550.1, Colletotrichum_truncatum_XP_070061934.1, Colletotrichum_truncatum_XP_070061081.1, Colletotrichum_truncatum_XP_070061819.1, Colletotrichum_truncatum_XP_070059931.1, Colletotrichum_truncatum_XP_070062363.1, Colletotrichum_truncatum_XP_070060453.1, Colletotrichum_truncatum_XP_070061397.1, Colletotrichum_truncatum_XP_070060728.1, Colletotrichum_truncatum_XP_070062359.1, Colletotrichum_truncatum_XP_070062437.1, Colletotrichum_truncatum_XP_070060613.1, Colletotrichum_truncatum_XP_070060571.1, Colletotrichum_truncatum_XP_070061053.1
OG0000000	Colletotrichum_truncatum	n50	1.0	Terminal	Colletotrichum_truncatum_XP_070061944.1, Colletotrichum_truncatum_XP_070062346.1, Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1, Colletotrichum_truncatum_XP_070061326.1, Colletotrichum_truncatum_XP_070061561.1, Colletotrichum_truncatum_XP_070060688.1	Colletotrichum_truncatum_XP_070061943.1
OG0000000	Colletotrichum_truncatum	n51	1.0	Terminal	Colletotrichum_truncatum_XP_070061944.1, Colletotrichum_truncatum_XP_070062346.1, Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1, Colletotrichum_truncatum_XP_070061326.1	Colletotrichum_truncatum_XP_070061561.1, Colletotrichum_truncatum_XP_070060688.1
OG0000000	Colletotrichum_truncatum	n52	1.0	Terminal	Colletotrichum_truncatum_XP_070061944.1	Colletotrichum_truncatum_XP_070062346.1, Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1, Colletotrichum_truncatum_XP_070061326.1
OG0000000	Colletotrichum_truncatum	n53	1.0	Terminal	Colletotrichum_truncatum_XP_070062346.1, Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1	Colletotrichum_truncatum_XP_070061326.1
OG0000000	Colletotrichum_truncatum	n54	1.0	Terminal	Colletotrichum_truncatum_XP_070062346.1	Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1, Colletotrichum_truncatum_XP_070059777.1
OG0000000	Colletotrichum_truncatum	n55	1.0	Terminal	Colletotrichum_truncatum_XP_070061874.1, Colletotrichum_truncatum_XP_070061754.1	Colletotrichum_truncatum_XP_070059777.1
OG0000000	Colletotrichum_truncatum	n56	1.0	Terminal	Colletotrichum_truncatum_XP_070061874.1	Colletotrichum_truncatum_XP_070061754.1
OG0000000	Colletotrichum_truncatum	n57	1.0	Terminal	Colletotrichum_truncatum_XP_070061561.1	Colletotrichum_truncatum_XP_070060688.1
OG0000000	Colletotrichum_truncatum	n58	1.0	Terminal	Colletotrichum_truncatum_XP_070059886.1	Colletotrichum_truncatum_XP_070061783.1, Colletotrichum_truncatum_XP_070060046.1, Colletotrichum_truncatum_XP_070060698.1, Colletotrichum_truncatum_XP_070060858.1, Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1, Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1, Colletotrichum_truncatum_XP_070061876.1, Colletotrichum_truncatum_XP_070062089.1, Colletotrichum_truncatum_XP_070060844.1, Colletotrichum_truncatum_XP_070060723.1, Colletotrichum_truncatum_XP_070060768.1, Colletotrichum_truncatum_XP_070062077.1, Colletotrichum_truncatum_XP_070060485.1, Colletotrichum_truncatum_XP_070060484.1, Colletotrichum_truncatum_XP_070062554.1, Colletotrichum_truncatum_XP_070059894.1, Colletotrichum_truncatum_XP_070061529.1, Colletotrichum_truncatum_XP_070059746.1, Colletotrichum_truncatum_XP_070059865.1, Colletotrichum_truncatum_XP_070059904.1, Colletotrichum_truncatum_XP_070062431.1, Colletotrichum_truncatum_XP_070062424.1, Colletotrichum_truncatum_XP_070060610.1, Colletotrichum_truncatum_XP_070061550.1, Colletotrichum_truncatum_XP_070061934.1, Colletotrichum_truncatum_XP_070061081.1, Colletotrichum_truncatum_XP_070061819.1, Colletotrichum_truncatum_XP_070059931.1, Colletotrichum_truncatum_XP_070062363.1, Colletotrichum_truncatum_XP_070060453.1, Colletotrichum_truncatum_XP_070061397.1, Colletotrichum_truncatum_XP_070060728.1, Colletotrichum_truncatum_XP_070062359.1, Colletotrichum_truncatum_XP_070062437.1, Colletotrichum_truncatum_XP_070060613.1, Colletotrichum_truncatum_XP_070060571.1, Colletotrichum_truncatum_XP_070061053.1
OG0000000	Colletotrichum_truncatum	n59	1.0	Terminal	Colletotrichum_truncatum_XP_070061783.1, Colletotrichum_truncatum_XP_070060046.1, Colletotrichum_truncatum_XP_070060698.1	Colletotrichum_truncatum_XP_070060858.1, Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1, Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1, Colletotrichum_truncatum_XP_070061876.1, Colletotrichum_truncatum_XP_070062089.1, Colletotrichum_truncatum_XP_070060844.1, Colletotrichum_truncatum_XP_070060723.1, Colletotrichum_truncatum_XP_070060768.1, Colletotrichum_truncatum_XP_070062077.1, Colletotrichum_truncatum_XP_070060485.1, Colletotrichum_truncatum_XP_070060484.1, Colletotrichum_truncatum_XP_070062554.1, Colletotrichum_truncatum_XP_070059894.1, Colletotrichum_truncatum_XP_070061529.1, Colletotrichum_truncatum_XP_070059746.1, Colletotrichum_truncatum_XP_070059865.1, Colletotrichum_truncatum_XP_070059904.1, Colletotrichum_truncatum_XP_070062431.1, Colletotrichum_truncatum_XP_070062424.1, Colletotrichum_truncatum_XP_070060610.1, Colletotrichum_truncatum_XP_070061550.1, Colletotrichum_truncatum_XP_070061934.1, Colletotrichum_truncatum_XP_070061081.1, Colletotrichum_truncatum_XP_070061819.1, Colletotrichum_truncatum_XP_070059931.1, Colletotrichum_truncatum_XP_070062363.1, Colletotrichum_truncatum_XP_070060453.1, Colletotrichum_truncatum_XP_070061397.1, Colletotrichum_truncatum_XP_070060728.1, Colletotrichum_truncatum_XP_070062359.1, Colletotrichum_truncatum_XP_070062437.1, Colletotrichum_truncatum_XP_070060613.1, Colletotrichum_truncatum_XP_070060571.1, Colletotrichum_truncatum_XP_070061053.1
OG0000000	Colletotrichum_truncatum	n60	1.0	Terminal	Colletotrichum_truncatum_XP_070061783.1, Colletotrichum_truncatum_XP_070060046.1	Colletotrichum_truncatum_XP_070060698.1
OG0000000	Colletotrichum_truncatum	n61	1.0	Terminal	Colletotrichum_truncatum_XP_070061783.1	Colletotrichum_truncatum_XP_070060046.1
OG0000000	Colletotrichum_truncatum	n62	1.0	Terminal	Colletotrichum_truncatum_XP_070060858.1	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1, Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1, Colletotrichum_truncatum_XP_070061876.1, Colletotrichum_truncatum_XP_070062089.1, Colletotrichum_truncatum_XP_070060844.1, Colletotrichum_truncatum_XP_070060723.1, Colletotrichum_truncatum_XP_070060768.1, Colletotrichum_truncatum_XP_070062077.1, Colletotrichum_truncatum_XP_070060485.1, Colletotrichum_truncatum_XP_070060484.1, Colletotrichum_truncatum_XP_070062554.1, Colletotrichum_truncatum_XP_070059894.1, Colletotrichum_truncatum_XP_070061529.1, Colletotrichum_truncatum_XP_070059746.1, Colletotrichum_truncatum_XP_070059865.1, Colletotrichum_truncatum_XP_070059904.1, Colletotrichum_truncatum_XP_070062431.1, Colletotrichum_truncatum_XP_070062424.1, Colletotrichum_truncatum_XP_070060610.1, Colletotrichum_truncatum_XP_070061550.1, Colletotrichum_truncatum_XP_070061934.1, Colletotrichum_truncatum_XP_070061081.1, Colletotrichum_truncatum_XP_070061819.1, Colletotrichum_truncatum_XP_070059931.1, Colletotrichum_truncatum_XP_070062363.1, Colletotrichum_truncatum_XP_070060453.1, Colletotrichum_truncatum_XP_070061397.1, Colletotrichum_truncatum_XP_070060728.1, Colletotrichum_truncatum_XP_070062359.1, Colletotrichum_truncatum_XP_070062437.1, Colletotrichum_truncatum_XP_070060613.1, Colletotrichum_truncatum_XP_070060571.1, Colletotrichum_truncatum_XP_070061053.1
OG0000000	Colletotrichum_truncatum	n63	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1, Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1	Colletotrichum_truncatum_XP_070061876.1, Colletotrichum_truncatum_XP_070062089.1, Colletotrichum_truncatum_XP_070060844.1, Colletotrichum_truncatum_XP_070060723.1, Colletotrichum_truncatum_XP_070060768.1, Colletotrichum_truncatum_XP_070062077.1, Colletotrichum_truncatum_XP_070060485.1, Colletotrichum_truncatum_XP_070060484.1, Colletotrichum_truncatum_XP_070062554.1, Colletotrichum_truncatum_XP_070059894.1, Colletotrichum_truncatum_XP_070061529.1, Colletotrichum_truncatum_XP_070059746.1, Colletotrichum_truncatum_XP_070059865.1, Colletotrichum_truncatum_XP_070059904.1, Colletotrichum_truncatum_XP_070062431.1, Colletotrichum_truncatum_XP_070062424.1, Colletotrichum_truncatum_XP_070060610.1, Colletotrichum_truncatum_XP_070061550.1, Colletotrichum_truncatum_XP_070061934.1, Colletotrichum_truncatum_XP_070061081.1, Colletotrichum_truncatum_XP_070061819.1, Colletotrichum_truncatum_XP_070059931.1, Colletotrichum_truncatum_XP_070062363.1, Colletotrichum_truncatum_XP_070060453.1, Colletotrichum_truncatum_XP_070061397.1, Colletotrichum_truncatum_XP_070060728.1, Colletotrichum_truncatum_XP_070062359.1, Colletotrichum_truncatum_XP_070062437.1, Colletotrichum_truncatum_XP_070060613.1, Colletotrichum_truncatum_XP_070060571.1, Colletotrichum_truncatum_XP_070061053.1
OG0000000	Colletotrichum_truncatum	n64	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1, Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1	Colletotrichum_truncatum_XP_070059933.1, Colletotrichum_truncatum_XP_070059934.1, Colletotrichum_truncatum_XP_070061715.1, Colletotrichum_truncatum_XP_070061952.1, Colletotrichum_truncatum_XP_070062136.1, Colletotrichum_truncatum_XP_070059778.1, Colletotrichum_truncatum_XP_070061087.1, Colletotrichum_truncatum_XP_070061850.1, Colletotrichum_truncatum_XP_070061851.1, Colletotrichum_truncatum_XP_070060520.1, Colletotrichum_truncatum_XP_070061849.1, Colletotrichum_truncatum_XP_070062058.1, Colletotrichum_truncatum_XP_070059897.1, Colletotrichum_truncatum_XP_070060846.1, Colletotrichum_truncatum_XP_070061945.1, Colletotrichum_truncatum_XP_070061331.1, Colletotrichum_truncatum_XP_070061320.1, Colletotrichum_truncatum_XP_070061041.1, Colletotrichum_truncatum_XP_070061120.1, Colletotrichum_truncatum_XP_070060045.1, Colletotrichum_truncatum_XP_070061234.1, Colletotrichum_truncatum_XP_070060872.1, Colletotrichum_truncatum_XP_070061537.1
OG0000000	Colletotrichum_truncatum	n65	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1, Colletotrichum_truncatum_XP_070060919.1	Colletotrichum_truncatum_XP_070061994.1, Colletotrichum_truncatum_XP_070062691.1, Colletotrichum_truncatum_XP_070061335.1
OG0000000	Colletotrichum_truncatum	n66	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1, Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1	Colletotrichum_truncatum_XP_070060919.1
OG0000000	Colletotrichum_truncatum	n67	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1, Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1	Colletotrichum_truncatum_XP_070061839.1, Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1
OG0000000	Colletotrichum_truncatum	n68	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1, Colletotrichum_truncatum_XP_070061560.1	Colletotrichum_truncatum_XP_070059762.1, Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1
OG0000000	Colletotrichum_truncatum	n69	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1, Colletotrichum_truncatum_XP_070061119.1	Colletotrichum_truncatum_XP_070061560.1
OG0000000	Colletotrichum_truncatum	n70	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1, Colletotrichum_truncatum_XP_070061755.1	Colletotrichum_truncatum_XP_070061119.1
OG0000000	Colletotrichum_truncatum	n71	1.0	Terminal	Colletotrichum_truncatum_XP_070061756.1	Colletotrichum_truncatum_XP_070061755.1
OG0000000	Colletotrichum_truncatum	n72	1.0	Terminal	Colletotrichum_truncatum_XP_070059762.1	Colletotrichum_truncatum_XP_070062334.1, Colletotrichum_truncatum_XP_070061559.1
OG0000000	Colletotrichum_truncatum	n73	1.0	Terminal	Colletotrichum_truncatum_XP_070062334.1	Colletotrichum_truncatum_XP_070061559.1
OG0000000	Colletotrichum_truncatum	n74	1.0	Terminal	Colletotrichum_truncatum_XP_070061839.1	Colletotrichum_truncatum_XP_070062233.1, Colletotrichum_truncatum_XP_070059944.1
