Orthogroup	Colletotrichum_abscissum	Colletotrichum_acutatum	Colletotrichum_fructicola	Colletotrichum_gloeosporioides	Colletotrichum_godetiae	Colletotrichum_karsti	Colletotrichum_siamense	Colletotrichum_truncatum
OG0018006	XP_060396510.1							
OG0018007	XP_060396514.1							
OG0018008	XP_060396519.1							
OG0018009	XP_060396521.1							
OG0018010	XP_060396532.1							
OG0018011	XP_060396533.1							
OG0018012	XP_060396544.1							
OG0018013	XP_060396546.1							
OG0018014	XP_060396564.1							
OG0018015	XP_060396566.1							
OG0018016	XP_060396570.1							
OG0018017	XP_060396575.1							
OG0018018	XP_060396586.1							
OG0018019	XP_060396602.1							
OG0018020	XP_060396618.1							
OG0018021	XP_060396628.1							
OG0018022	XP_060396631.1							
OG0018023	XP_060396660.1							
OG0018024	XP_060396669.1							
OG0018025	XP_060396687.1							
OG0018026	XP_060396693.1							
OG0018027	XP_060396706.1							
OG0018028	XP_060396722.1							
OG0018029	XP_060396726.1							
OG0018030	XP_060396727.1							
OG0018031	XP_060396740.1							
OG0018032	XP_060396751.1							
OG0018033	XP_060396769.1							
OG0018034	XP_060396774.1							
OG0018035	XP_060396775.1							
OG0018036	XP_060396781.1							
OG0018037	XP_060396809.1							
OG0018038	XP_060396810.1							
OG0018039	XP_060396828.1							
OG0018040	XP_060396836.1							
OG0018041	XP_060396866.1							
OG0018042	XP_060396871.1							
OG0018043	XP_060396874.1							
OG0018044	XP_060396877.1							
OG0018045	XP_060396908.1							
OG0018046	XP_060396912.1							
OG0018047	XP_060396919.1							
OG0018048	XP_060396925.1							
OG0018049	XP_060396960.1							
OG0018050	XP_060396965.1							
OG0018051	XP_060396970.1							
OG0018052	XP_060396974.1							
OG0018053	XP_060396981.1							
OG0018054	XP_060396993.1							
OG0018055	XP_060397005.1							
OG0018056	XP_060397016.1							
OG0018057	XP_060397023.1							
OG0018058	XP_060397074.1							
OG0018059	XP_060397075.1							
OG0018060	XP_060397080.1							
OG0018061	XP_060397086.1							
OG0018062	XP_060397101.1							
OG0018063	XP_060397123.1							
OG0018064	XP_060397127.1							
OG0018065	XP_060397141.1							
OG0018066	XP_060397142.1							
OG0018067	XP_060397146.1							
OG0018068	XP_060397150.1							
OG0018069	XP_060397151.1							
OG0018070	XP_060397157.1							
OG0018071	XP_060397178.1							
OG0018072	XP_060397179.1							
OG0018073	XP_060397180.1							
OG0018074	XP_060397181.1							
OG0018075	XP_060397182.1							
OG0018076	XP_060397196.1							
OG0018077	XP_060397198.1							
OG0018078	XP_060397201.1							
OG0018079	XP_060397202.1							
OG0018080	XP_060397203.1							
OG0018081	XP_060397204.1							
OG0018082	XP_060397205.1							
OG0018083	XP_060397208.1							
OG0018084	XP_060397209.1							
OG0018085	XP_060397211.1							
OG0018086	XP_060397216.1							
OG0018087	XP_060397221.1							
OG0018088	XP_060397223.1							
OG0018089	XP_060397224.1							
OG0018090	XP_060397227.1							
OG0018091	XP_060397228.1							
OG0018092	XP_060397231.1							
OG0018093	XP_060397236.1							
OG0018094	XP_060397237.1							
OG0018095	XP_060397239.1							
OG0018096	XP_060397242.1							
OG0018097	XP_060397244.1							
OG0018098	XP_060397245.1							
OG0018099	XP_060397246.1							
OG0018100	XP_060397247.1							
OG0018101	XP_060397249.1							
OG0018102	XP_060397251.1							
OG0018103	XP_060397259.1							
OG0018104	XP_060397260.1							
OG0018105	XP_060397261.1							
OG0018106	XP_060397262.1							
OG0018107	XP_060397273.1							
OG0018108	XP_060397276.1							
OG0018109	XP_060397301.1							
OG0018110	XP_060397313.1							
OG0018111	XP_060397356.1							
OG0018112	XP_060397357.1							
OG0018113	XP_060397359.1							
OG0018114	XP_060397360.1							
OG0018115	XP_060397401.1							
OG0018116	XP_060397407.1							
OG0018117	XP_060397410.1							
OG0018118	XP_060397430.1							
OG0018119	XP_060397441.1							
OG0018120	XP_060397444.1							
OG0018121	XP_060397449.1							
OG0018122	XP_060397473.1							
OG0018123	XP_060397486.1							
OG0018124	XP_060397501.1							
OG0018125	XP_060397502.1							
OG0018126	XP_060397503.1							
OG0018127	XP_060397543.1							
OG0018128	XP_060397550.1							
OG0018129	XP_060397551.1							
OG0018130	XP_060397552.1							
OG0018131	XP_060397554.1							
OG0018132	XP_060397555.1							
OG0018133	XP_060397563.1							
OG0018134	XP_060397564.1							
OG0018135	XP_060397572.1							
OG0018136	XP_060397587.1							
OG0018137	XP_060397595.1							
OG0018138	XP_060397597.1							
OG0018139	XP_060397599.1							
OG0018140	XP_060397612.1							
OG0018141	XP_060397613.1							
OG0018142	XP_060397622.1							
OG0018143	XP_060397625.1							
OG0018144	XP_060397634.1							
OG0018145	XP_060397652.1							
OG0018146	XP_060397675.1							
OG0018147	XP_060397690.1							
OG0018148	XP_060397692.1							
OG0018149	XP_060397696.1							
OG0018150	XP_060397702.1							
OG0018151	XP_060397705.1							
OG0018152	XP_060397730.1							
OG0018153	XP_060397733.1							
OG0018154	XP_060397737.1							
OG0018155	XP_060397739.1							
OG0018156	XP_060397747.1							
OG0018157	XP_060397796.1							
OG0018158	XP_060397817.1							
OG0018159	XP_060397818.1							
OG0018160	XP_060397840.1							
OG0018161	XP_060397853.1							
OG0018162	XP_060397867.1							
OG0018163	XP_060397874.1							
OG0018164	XP_060397878.1							
OG0018165	XP_060397881.1							
OG0018166	XP_060397892.1							
OG0018167	XP_060397903.1							
OG0018168	XP_060397904.1							
OG0018169	XP_060397905.1							
OG0018170	XP_060397907.1							
OG0018171	XP_060397912.1							
OG0018172	XP_060397928.1							
OG0018173	XP_060397933.1							
OG0018174	XP_060397936.1							
OG0018175	XP_060397943.1							
OG0018176	XP_060397944.1							
OG0018177	XP_060397947.1							
OG0018178	XP_060397951.1							
OG0018179	XP_060397957.1							
OG0018180	XP_060397958.1							
OG0018181	XP_060397965.1							
OG0018182	XP_060397972.1							
OG0018183	XP_060397974.1							
OG0018184	XP_060397975.1							
OG0018185	XP_060397978.1							
OG0018186	XP_060397979.1							
OG0018187	XP_060397980.1							
OG0018188	XP_060398005.1							
OG0018189	XP_060398008.1							
OG0018190	XP_060398017.1							
OG0018191	XP_060398021.1							
OG0018192	XP_060398024.1							
OG0018193	XP_060398025.1							
OG0018194	XP_060398026.1							
OG0018195	XP_060398027.1							
OG0018196	XP_060398028.1							
OG0018197	XP_060398047.1							
OG0018198	XP_060398048.1							
OG0018199	XP_060398061.1							
OG0018200	XP_060398062.1							
OG0018201	XP_060398063.1							
OG0018202	XP_060398064.1							
OG0018203	XP_060398066.1							
OG0018204	XP_060398067.1							
OG0018205	XP_060398069.1							
OG0018206	XP_060398074.1							
OG0018207	XP_060398075.1							
OG0018208	XP_060398078.1							
OG0018209	XP_060398079.1							
OG0018210	XP_060398088.1							
OG0018211	XP_060398100.1							
OG0018212	XP_060398104.1							
OG0018213	XP_060398107.1							
OG0018214	XP_060398114.1							
OG0018215	XP_060398115.1							
OG0018216	XP_060398125.1							
OG0018217	XP_060398148.1							
OG0018218	XP_060398161.1							
OG0018219	XP_060398165.1							
OG0018220	XP_060398171.1							
OG0018221	XP_060398172.1							
OG0018222	XP_060398174.1							
OG0018223	XP_060398175.1							
OG0018224	XP_060398178.1							
OG0018225	XP_060398184.1							
OG0018226	XP_060398186.1							
OG0018227	XP_060398187.1							
OG0018228	XP_060398188.1							
OG0018229	XP_060398195.1							
OG0018230	XP_060398196.1							
OG0018231	XP_060398207.1							
OG0018232	XP_060398209.1							
OG0018233	XP_060398215.1							
OG0018234	XP_060398216.1							
OG0018235	XP_060398220.1							
OG0018236	XP_060398222.1							
OG0018237	XP_060398223.1							
OG0018238	XP_060398227.1							
OG0018239	XP_060398228.1							
OG0018240	XP_060398235.1							
OG0018241	XP_060398236.1							
OG0018242	XP_060398239.1							
OG0018243	XP_060398250.1							
OG0018244	XP_060398252.1							
OG0018245	XP_060398259.1							
OG0018246	XP_060398260.1							
OG0018247	XP_060398272.1							
OG0018248	XP_060398285.1							
OG0018249	XP_060398290.1							
OG0018250	XP_060398293.1							
OG0018251	XP_060398295.1							
OG0018252	XP_060398297.1							
OG0018253	XP_060398299.1							
OG0018254	XP_060398300.1							
OG0018255	XP_060398301.1							
OG0018256	XP_060398311.1							
OG0018257	XP_060398314.1							
OG0018258	XP_060398343.1							
OG0018259	XP_060398344.1							
OG0018260	XP_060398346.1							
OG0018261	XP_060398347.1							
OG0018262	XP_060398348.1							
OG0018263	XP_060398350.1							
OG0018264	XP_060398351.1							
OG0018265	XP_060398363.1							
OG0018266	XP_060398372.1							
OG0018267	XP_060398392.1							
OG0018268	XP_060398397.1							
OG0018269	XP_060398400.1							
OG0018270	XP_060398402.1							
OG0018271	XP_060398411.1							
OG0018272	XP_060398415.1							
OG0018273	XP_060398418.1							
OG0018274	XP_060398427.1							
OG0018275	XP_060398434.1							
OG0018276	XP_060398443.1							
OG0018277	XP_060398455.1							
OG0018278	XP_060398457.1							
OG0018279	XP_060398459.1							
OG0018280	XP_060398460.1							
OG0018281	XP_060398461.1							
OG0018282	XP_060398464.1							
OG0018283	XP_060398465.1							
OG0018284	XP_060398468.1							
OG0018285	XP_060398469.1							
OG0018286	XP_060398473.1							
OG0018287	XP_060398474.1							
OG0018288	XP_060398476.1							
OG0018289	XP_060398485.1							
OG0018290	XP_060398488.1							
OG0018291	XP_060398498.1							
OG0018292	XP_060398508.1							
OG0018293	XP_060398524.1							
OG0018294	XP_060398527.1							
OG0018295	XP_060398529.1							
OG0018296	XP_060398530.1							
OG0018297	XP_060398539.1							
OG0018298	XP_060398541.1							
OG0018299	XP_060398542.1							
OG0018300	XP_060398543.1							
OG0018301	XP_060398544.1							
OG0018302	XP_060398545.1							
OG0018303	XP_060398559.1							
OG0018304	XP_060398560.1							
OG0018305	XP_060398563.1							
OG0018306	XP_060398566.1							
OG0018307	XP_060398601.1							
OG0018308	XP_060398605.1							
OG0018309	XP_060398625.1							
OG0018310	XP_060398651.1							
OG0018311	XP_060398652.1							
OG0018312	XP_060398653.1							
OG0018313	XP_060398654.1							
OG0018314	XP_060398655.1							
OG0018315	XP_060398656.1							
OG0018316	XP_060398665.1							
OG0018317	XP_060398666.1							
OG0018318	XP_060398675.1							
OG0018319	XP_060398686.1							
OG0018320	XP_060398689.1							
OG0018321	XP_060398690.1							
OG0018322	XP_060398705.1							
OG0018323	XP_060398711.1							
OG0018324	XP_060398722.1							
OG0018325	XP_060398727.1							
OG0018326	XP_060398758.1							
OG0018327	XP_060398762.1							
OG0018328	XP_060398766.1							
OG0018329	XP_060398771.1							
OG0018330	XP_060398774.1							
OG0018331	XP_060398790.1							
OG0018332	XP_060398791.1							
OG0018333	XP_060398792.1							
OG0018334	XP_060398793.1							
OG0018335	XP_060398802.1							
OG0018336	XP_060398803.1							
OG0018337	XP_060398806.1							
OG0018338	XP_060398809.1							
OG0018339	XP_060398834.1							
OG0018340	XP_060398837.1							
OG0018341	XP_060398839.1							
OG0018342	XP_060398844.1							
OG0018343	XP_060398846.1							
OG0018344	XP_060398849.1							
OG0018345	XP_060398850.1							
OG0018346	XP_060398853.1							
OG0018347	XP_060398857.1							
OG0018348	XP_060398858.1							
OG0018349	XP_060398859.1							
OG0018350	XP_060398867.1							
OG0018351	XP_060398871.1							
OG0018352	XP_060398900.1							
OG0018353	XP_060398909.1							
OG0018354	XP_060398910.1							
OG0018355	XP_060398913.1							
OG0018356	XP_060398950.1							
OG0018357	XP_060398958.1							
OG0018358	XP_060398959.1							
OG0018359	XP_060398968.1							
OG0018360	XP_060398969.1							
OG0018361	XP_060398970.1							
OG0018362	XP_060398971.1							
OG0018363	XP_060398974.1							
OG0018364	XP_060398975.1							
OG0018365	XP_060398986.1							
OG0018366	XP_060398988.1							
OG0018367	XP_060399025.1							
OG0018368	XP_060399062.1							
OG0018369	XP_060399074.1							
OG0018370	XP_060399090.1							
OG0018371	XP_060399091.1							
OG0018372	XP_060399097.1							
OG0018373	XP_060399105.1							
OG0018374	XP_060399112.1							
OG0018375	XP_060399121.1							
OG0018376	XP_060399122.1							
OG0018377	XP_060399134.1							
OG0018378	XP_060399144.1							
OG0018379	XP_060399146.1							
OG0018380	XP_060399176.1							
OG0018381	XP_060399186.1							
OG0018382	XP_060399187.1							
OG0018383	XP_060399189.1							
OG0018384	XP_060399190.1							
OG0018385	XP_060399193.1							
OG0018386	XP_060399212.1							
OG0018387	XP_060399214.1							
OG0018388	XP_060399216.1							
OG0018389	XP_060399220.1							
OG0018390	XP_060399223.1							
OG0018391	XP_060399242.1							
OG0018392	XP_060399266.1							
OG0018393	XP_060399276.1							
OG0018394	XP_060399282.1							
OG0018395	XP_060399308.1							
OG0018396	XP_060399316.1							
OG0018397	XP_060399317.1							
OG0018398	XP_060399329.1							
OG0018399	XP_060399357.1							
OG0018400	XP_060399368.1							
OG0018401	XP_060399377.1							
OG0018402	XP_060399393.1							
OG0018403	XP_060399458.1							
OG0018404	XP_060399483.1							
OG0018405	XP_060399489.1							
OG0018406	XP_060399491.1							
OG0018407	XP_060399492.1							
OG0018408	XP_060399504.1							
OG0018409	XP_060399505.1							
OG0018410	XP_060399529.1							
OG0018411	XP_060399532.1							
OG0018412	XP_060399534.1							
OG0018413	XP_060399535.1							
OG0018414	XP_060399539.1							
OG0018415	XP_060399541.1							
OG0018416	XP_060399542.1							
OG0018417	XP_060399544.1							
OG0018418	XP_060399558.1							
OG0018419	XP_060399574.1							
OG0018420	XP_060399623.1							
OG0018421	XP_060399624.1							
OG0018422	XP_060399671.1							
OG0018423	XP_060399692.1							
OG0018424	XP_060399702.1							
OG0018425	XP_060399723.1							
OG0018426	XP_060399725.1							
OG0018427	XP_060399726.1							
OG0018428	XP_060399727.1							
OG0018429	XP_060399743.1							
OG0018430	XP_060399752.1							
OG0018431	XP_060399753.1							
OG0018432	XP_060399754.1							
OG0018433	XP_060399755.1							
OG0018434	XP_060399756.1							
OG0018435	XP_060399761.1							
OG0018436	XP_060399762.1							
OG0018437	XP_060399768.1							
OG0018438	XP_060399816.1							
OG0018439	XP_060399819.1							
OG0018440	XP_060399820.1							
OG0018441	XP_060399821.1							
OG0018442	XP_060399822.1							
OG0018443	XP_060399829.1							
OG0018444	XP_060399838.1							
OG0018445	XP_060399859.1							
OG0018446	XP_060399865.1							
OG0018447	XP_060399881.1							
OG0018448	XP_060399914.1							
OG0018449	XP_060399915.1							
OG0018450	XP_060399917.1							
OG0018451	XP_060399922.1							
OG0018452	XP_060399926.1							
OG0018453	XP_060399936.1							
OG0018454	XP_060399939.1							
OG0018455	XP_060399957.1							
OG0018456	XP_060399995.1							
OG0018457	XP_060400006.1							
OG0018458	XP_060400013.1							
OG0018459	XP_060400026.1							
OG0018460	XP_060400027.1							
OG0018461	XP_060400040.1							
OG0018462	XP_060400052.1							
OG0018463	XP_060400055.1							
OG0018464	XP_060400069.1							
OG0018465	XP_060400070.1							
OG0018466	XP_060400075.1							
OG0018467	XP_060400080.1							
OG0018468	XP_060400100.1							
OG0018469	XP_060400110.1							
OG0018470	XP_060400124.1							
OG0018471	XP_060400125.1							
OG0018472	XP_060400129.1							
OG0018473	XP_060400134.1							
OG0018474	XP_060400140.1							
OG0018475	XP_060400144.1							
OG0018476	XP_060400145.1							
OG0018477	XP_060400148.1							
OG0018478	XP_060400155.1							
OG0018479	XP_060400162.1							
OG0018480	XP_060400167.1							
OG0018481	XP_060400168.1							
OG0018482	XP_060400173.1							
OG0018483	XP_060400177.1							
OG0018484	XP_060400178.1							
OG0018485	XP_060400186.1							
OG0018486	XP_060400187.1							
OG0018487	XP_060400199.1							
OG0018488	XP_060400201.1							
OG0018489	XP_060400216.1							
OG0018490	XP_060400217.1							
OG0018491	XP_060400218.1							
OG0018492	XP_060400219.1							
OG0018493	XP_060400220.1							
OG0018494	XP_060400222.1							
OG0018495	XP_060400223.1							
OG0018496	XP_060400224.1							
OG0018497	XP_060400231.1							
OG0018498	XP_060400240.1							
OG0018499	XP_060400243.1							
OG0018500	XP_060400245.1							
OG0018501	XP_060400246.1							
OG0018502	XP_060400247.1							
