Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_truncatum
OG0000292	XP_045264596.1	XP_036580977.1
OG0000293	XP_045257803.1	XP_070061275.1
OG0000293	XP_045271256.1	XP_036579748.2
OG0000294	XP_045270216.1	XP_036583896.1
OG0000294	XP_045259628.1	XP_036579380.1
OG0000295	XP_045257658.1	XP_036582422.1, XP_036589751.2, XP_036581408.1
OG0000296	XP_045257551.1, XP_045264773.1	XP_070061391.1
OG0000297	XP_045270587.1	XP_036583056.1
OG0000297	XP_045264772.1	XP_036575146.1
OG0000298	XP_045263543.1	XP_036575698.1
OG0000298	XP_045266526.1	XP_036578883.1
OG0000299	XP_045261213.1, XP_045261219.1	XP_036582440.1
OG0000299	XP_045266198.1	XP_070061577.1
OG0000300	XP_045260458.1	XP_036578056.1
OG0000301	XP_045264774.1	XP_070061793.1
OG0000301	XP_045259974.1	XP_036580359.1
OG0000302	XP_045260558.1, XP_045256455.1, XP_045257584.1	XP_036589630.2
OG0000303	XP_045269318.1	XP_036587078.1
OG0000303	XP_045268419.1	XP_036589304.2
OG0000305	XP_045260609.1	XP_070060840.1
OG0000305	XP_045265286.1	XP_036579614.2
OG0000307	XP_045258019.1	XP_036581197.1
OG0000308	XP_045271103.1, XP_045259844.1	XP_070061956.1
OG0000308	XP_045259843.1	XP_036584089.2
OG0000309	XP_045263143.1	XP_036577921.1
OG0000310	XP_045259025.1	XP_036576899.1
OG0000311	XP_045265919.1, XP_045261305.1	XP_036587367.1
OG0000311	XP_045270294.1	XP_036578339.1
OG0000312	XP_045268684.1	XP_036574537.1
OG0000312	XP_045256119.1	XP_036587726.1
OG0000313	XP_045256125.1	XP_036574340.1
OG0000313	XP_045268682.1	XP_036574540.1
OG0000314	XP_045269765.1	XP_036581424.1
OG0000314	XP_045260863.1	XP_036586147.1
OG0000315	XP_045260303.1	XP_036581065.2
OG0000315	XP_045263792.1	XP_070059881.1
OG0000316	XP_045257310.1	XP_036583130.1
OG0000316	XP_045261154.1	XP_036586414.1
OG0000317	XP_045266514.1, XP_045267604.1, XP_045265525.1, XP_045271402.1	XP_070060734.1
OG0000318	XP_045259489.1	XP_036586762.1
OG0000318	XP_045266016.1	XP_036586466.1
OG0000319	XP_045260364.1	XP_036584711.1
OG0000319	XP_045268110.1	XP_070062295.1
OG0000324	XP_045258309.1, XP_045258308.1	XP_036576332.2
OG0000326	XP_045268318.1	XP_036584348.1, XP_036589416.1
OG0000327	XP_045270753.1	XP_070062582.1
OG0000328	XP_045258874.1	XP_036582298.1, XP_070062147.1
OG0000329	XP_045266292.1	XP_070062600.1
OG0000331	XP_045257223.1	XP_036587267.1
OG0000332	XP_045257538.1	XP_036576163.1
OG0000332	XP_045263286.1	XP_036581950.1
OG0000333	XP_045267707.1, XP_045257953.1, XP_045263356.1	XP_036585187.1
OG0000335	XP_045271354.1, XP_045258127.1	XP_036576055.1
OG0000336	XP_045268630.1	XP_036575412.1
OG0000337	XP_045256567.1, XP_045269920.1	XP_070061438.1
OG0000339	XP_045256314.1	XP_036588560.1, XP_036589107.1
OG0000340	XP_045268832.1	XP_070060535.1
OG0000341	XP_045259308.1	XP_070061866.1
OG0000341	XP_045257419.1	XP_036583102.1
OG0000343	XP_045267330.1	XP_036588050.2
OG0000343	XP_045271113.1	XP_036576968.1
OG0000344	XP_045263130.1	XP_036577899.1
OG0000345	XP_045269995.1	XP_036580034.1
OG0000346	XP_045267134.1	XP_036589605.1
OG0000346	XP_045264967.1	XP_036575699.1
OG0000347	XP_045260142.1	XP_036586654.1
OG0000348	XP_045259093.1, XP_045267292.1	XP_036574476.1
OG0000349	XP_045256850.1	XP_036589945.1
OG0000350	XP_045263001.1, XP_045260560.1	XP_070061946.1
OG0000350	XP_045257214.1	XP_036587258.1
OG0000352	XP_045256367.1	XP_036588869.1
OG0000353	XP_045256531.1	XP_036589027.1
OG0000353	XP_045266951.1	XP_036579776.1, XP_036587191.1
OG0000355	XP_045269027.1	XP_036579480.1
OG0000356	XP_045259888.1	XP_070060440.1
OG0000356	XP_045258769.1	XP_070062031.1
OG0000357	XP_045259338.1	XP_036577719.1, XP_036575889.1
OG0000358	XP_045259337.1	XP_036575888.1, XP_036577720.1
OG0000360	XP_045258580.1	XP_036585807.1
OG0000361	XP_045260172.1	XP_036579799.1
OG0000361	XP_045265103.1	XP_036590008.2
OG0000362	XP_045264933.1	XP_036582451.1
OG0000362	XP_045264641.1	XP_036580930.1
OG0000363	XP_045268892.1	XP_036578149.2
OG0000363	XP_045263181.1	XP_036580318.1
OG0000364	XP_045268887.1	XP_036578137.1
OG0000367	XP_045267442.1	XP_036577393.1
OG0000368	XP_045266921.1	XP_036586819.1
OG0000369	XP_045261354.1, XP_045267049.1	XP_036586900.1
OG0000370	XP_045264075.1	XP_036585359.1
OG0000373	XP_045266535.1, XP_045261861.1	XP_036576717.1
OG0000374	XP_045271332.1	XP_070061189.1
OG0000374	XP_045261598.1	XP_070062050.1
OG0000375	XP_045269553.1	XP_036587763.1
OG0000375	XP_045256283.1	XP_036589093.1
OG0000376	XP_045271293.1	XP_036577753.1, XP_070061183.1, XP_036576763.1, XP_036579831.2
OG0000377	XP_045268052.1	XP_036589627.1
OG0000377	XP_045259453.1	XP_070061835.1, XP_036577051.1, XP_036587282.1, XP_036578800.1, XP_036586641.1
OG0000378	XP_045268056.1	XP_036589625.1
OG0000378	XP_045260404.1	XP_036578100.1
OG0000379	XP_045268595.1	XP_036585056.1
OG0000380	XP_045271408.1	XP_070061195.1
OG0000380	XP_045261339.1	XP_036580785.1
OG0000381	XP_045262253.1	XP_036589830.2
OG0000382	XP_045267340.1	XP_036587347.1
OG0000384	XP_045256915.1, XP_045267245.1	XP_036588205.1
OG0000385	XP_045261189.1	XP_036574466.1
OG0000385	XP_045265150.1	XP_036580277.1
OG0000386	XP_045265149.1	XP_036580276.1
OG0000386	XP_045261190.1	XP_070061503.1
OG0000387	XP_045261346.1	XP_070061478.1
OG0000388	XP_045257502.1	XP_036574211.1
OG0000388	XP_045261971.1	XP_036587710.1
OG0000389	XP_045257186.1	XP_036587233.1
OG0000389	XP_045257019.1	XP_036574503.1
OG0000390	XP_045265019.1	XP_036578016.1
OG0000393	XP_045267717.1	XP_036583597.1
OG0000393	XP_045258515.1	XP_036581913.1
OG0000394	XP_045258422.1	XP_036577682.1
OG0000394	XP_045267553.1	XP_036582740.1
OG0000395	XP_045266022.1, XP_045268735.1	XP_070060070.1
OG0000396	XP_045258946.1	XP_036582169.1
OG0000397	XP_045266124.1	XP_036577306.1
OG0000398	XP_045257321.1, XP_045263169.1	XP_036575457.1
OG0000400	XP_045258714.1	XP_036585937.1
OG0000401	XP_045259081.1	XP_036582287.1
OG0000402	XP_045263021.1	XP_036586337.1
OG0000402	XP_045264610.1	XP_036580961.1
OG0000403	XP_045262536.1	XP_036589576.1, XP_070061499.1
OG0000403	XP_045259483.1	XP_070060714.1, XP_036575901.1, XP_036577597.1
OG0000404	XP_045267268.1	XP_070060911.1, XP_036578629.2
OG0000404	XP_045261985.1, XP_045261981.1	XP_036583662.1
OG0000408	XP_045259278.1	XP_036576283.1, XP_070061860.1
OG0000409	XP_045261711.1	XP_070060941.1
OG0000410	XP_045266137.1	XP_036577310.1
OG0000413	XP_045266371.1	XP_070061377.1
OG0000413	XP_045259922.1	XP_036576669.1
OG0000414	XP_045257926.1	XP_036583810.1
OG0000415	XP_045262435.1, XP_045258340.1	XP_036588552.1
OG0000416	XP_045262433.1	XP_036588550.1
OG0000417	XP_045264330.1	XP_036579060.1
OG0000418	XP_045262620.1	XP_036585745.1
OG0000419	XP_045264498.1	XP_036577152.1
OG0000420	XP_045264559.1	XP_036575275.1
OG0000421	XP_045260543.1	XP_036578136.1
OG0000422	XP_045256226.1	XP_036589139.1
OG0000423	XP_045267610.1	XP_036582165.1
OG0000424	XP_045258199.1	XP_036578550.1
OG0000425	XP_045269718.1	XP_036577037.1
OG0000426	XP_045262698.1	XP_036575668.1
OG0000427	XP_045256443.1	XP_036588905.2
OG0000428	XP_045260335.1	XP_036581094.1
OG0000429	XP_045266750.1	XP_036584985.1
OG0000432	XP_045259385.1	XP_036577061.1
OG0000435	XP_045264157.1	XP_036582577.1
OG0000435	XP_045266952.1	XP_036588507.1, XP_036586845.1
OG0000436	XP_045264145.1	XP_070061127.1
OG0000437	XP_045257271.1	XP_036587325.1
OG0000438	XP_045264947.1	XP_036582435.1
OG0000438	XP_045261064.1	XP_036586350.1
OG0000439	XP_045270925.1	XP_036577073.1
OG0000440	XP_045261822.1	XP_036581705.1
OG0000441	XP_045270185.1	XP_036582012.2, XP_036577452.1, XP_036581521.1, XP_036576318.1, XP_070062617.1, XP_036580052.1, XP_070061814.1, XP_036580107.2
OG0000442	XP_045257966.1	XP_070062188.1
OG0000445	XP_045267885.1	XP_036589771.1
OG0000446	XP_045256663.1	XP_036579303.1
OG0000447	XP_045271007.1	XP_036588215.1
OG0000447	XP_045257267.1	XP_036581768.1, XP_036581338.1
OG0000448	XP_045269945.1	XP_036584747.2
OG0000449	XP_045267015.1	XP_036586878.1
OG0000450	XP_045261277.1	XP_036580740.1
OG0000451	XP_045267041.1	XP_070061069.1
OG0000452	XP_045262347.1	XP_070060073.1
OG0000452	XP_045271270.1, XP_045262346.1	XP_036581311.1
OG0000452	XP_045263532.1	XP_036575808.1
OG0000453	XP_045270215.1	XP_036581761.1
OG0000453	XP_045266032.1	XP_036586481.1
OG0000454	XP_045270260.1	XP_036583988.1
OG0000455	XP_045266252.1	XP_070060681.1
OG0000455	XP_045270807.1, XP_045264495.1	XP_036578961.1
OG0000456	XP_045261776.1, XP_045260422.1	XP_036578085.1
OG0000458	XP_045257423.1, XP_045267347.1	XP_070060417.1
OG0000459	XP_045265505.1	XP_036582005.1
OG0000460	XP_045270997.1	XP_036588225.1
OG0000460	XP_045260085.1	XP_036582499.1
OG0000461	XP_045265072.1, XP_045270819.1	XP_036588012.1, XP_036575307.1
OG0000462	XP_045262971.1, XP_045259194.1, XP_045267838.1, XP_045271195.1, XP_045267144.1	XP_036574860.1
OG0000464	XP_045260787.1	XP_036587838.1
OG0000465	XP_045267422.1, XP_045259551.1, XP_045269222.1	XP_036574514.1
OG0000466	XP_045267630.1, XP_045268934.1	XP_036578183.2
OG0000467	XP_045263131.1, XP_045265587.1	XP_036577511.1
OG0000468	XP_045271296.1	XP_036587615.1, XP_036575648.1, XP_036577745.1
OG0000469	XP_045267825.1	XP_070060196.1
OG0000469	XP_045270868.1	XP_070060850.1
OG0000470	XP_045257451.1	XP_036574438.1
OG0000471	XP_045267263.1	XP_036576150.1
OG0000472	XP_045267211.1	XP_036575975.1
OG0000473	XP_045268826.1	XP_036582682.1
OG0000474	XP_045268781.1	XP_036582643.1
OG0000476	XP_045267463.1	XP_036583843.1
OG0000476	XP_045258852.1	XP_036584335.1
OG0000477	XP_045269142.1	XP_036574518.1
OG0000478	XP_045265835.1	XP_070061937.1
OG0000479	XP_045265972.1	XP_036582011.2
OG0000479	XP_045265948.1	XP_070060737.1
OG0000480	XP_045264831.1	XP_070060671.1, XP_070059794.1, XP_070059789.1, XP_070059861.1, XP_070059929.1, XP_036584223.1
OG0000482	XP_045260906.1	XP_036574968.1
OG0000482	XP_045268116.1	XP_036589584.1
OG0000483	XP_045263552.1, XP_045263556.1	XP_036588780.1
OG0000484	XP_045264120.1	XP_036585408.1, XP_036585410.1
OG0000486	XP_045256885.1	XP_036588238.1
OG0000487	XP_045270866.1, XP_045257308.1, XP_045261743.1, XP_045267399.1, XP_045256350.1, XP_045264712.1, XP_045268683.1	XP_036588083.1
OG0000489	XP_045270891.1	XP_036588111.1
OG0000491	XP_045261928.1	XP_036581017.1
OG0000492	XP_045258345.1	XP_036577607.1
OG0000493	XP_045257492.1	XP_036574923.2, XP_036576319.1
OG0000494	XP_045267369.1	XP_036577441.1
OG0000495	XP_045264563.1	XP_036575271.1
OG0000496	XP_045259927.1	XP_036579867.1
OG0000497	XP_045258864.1	XP_036586933.1
OG0000498	XP_045257404.1	XP_036581347.1
OG0000498	XP_045267401.1	XP_036577907.1
OG0000499	XP_045267489.1	XP_036581309.1
OG0000501	XP_045259577.1	XP_036579423.1
OG0000502	XP_045263785.1	XP_036578652.1
OG0000503	XP_045267712.1	XP_036581783.2
OG0000503	XP_045260491.1	XP_070061818.1
OG0000504	XP_045264338.1	XP_070061521.1
OG0000504	XP_045260546.1	XP_036575177.1
OG0000505	XP_045256509.1	XP_036575524.1, XP_036589005.1
OG0000506	XP_045266579.1	XP_070061340.1, XP_070061339.1
OG0000507	XP_045269067.1	XP_036577047.1
OG0000508	XP_045258476.1	XP_036581886.1
OG0000509	XP_045258477.1	XP_070062391.1
OG0000510	XP_045269063.1	XP_036577044.1
OG0000511	XP_045264253.1	XP_036575080.1
OG0000511	XP_045264252.1	XP_036575726.1
OG0000512	XP_045259943.1	XP_036580354.1
OG0000512	XP_045262998.1	XP_036580322.1
OG0000513	XP_045257373.1, XP_045258887.1, XP_045261704.1	XP_036576444.1
OG0000514	XP_045262826.1	XP_036575405.1
OG0000515	XP_045262788.1	XP_036585584.1
OG0000519	XP_045263893.1, XP_045267204.1	XP_036577647.1
OG0000519	XP_045263806.1	XP_036583821.1
OG0000520	XP_045256697.1	XP_036588716.1
OG0000520	XP_045270195.1	XP_036583926.1
OG0000521	XP_045259536.1	XP_036587292.1
OG0000522	XP_045263293.1	XP_036581959.1
OG0000524	XP_045268562.1	XP_036585070.1
OG0000525	XP_045269627.1	XP_036581565.1
OG0000526	XP_045269676.1, XP_045258136.1	XP_036576058.1
OG0000528	XP_045270214.1	XP_036581762.1
OG0000529	XP_045270253.1	XP_036583984.1
OG0000530	XP_045267436.1	XP_036574373.1
OG0000531	XP_045267986.1	XP_036587356.1, XP_036589675.1
OG0000532	XP_045266530.1	XP_070061352.1
OG0000533	XP_045261408.1	XP_036578078.1
OG0000534	XP_045266438.1	XP_036589229.1
OG0000535	XP_045259197.1, XP_045262981.1	XP_036574836.2, XP_036577738.1, XP_036574956.1, XP_070059901.1
OG0000536	XP_045264961.1	XP_036582428.1
OG0000537	XP_045259883.1	XP_070059813.1, XP_036576636.1
OG0000538	XP_045268866.1	XP_036578122.1
OG0000539	XP_045263538.1	XP_036575688.1, XP_036575689.1
OG0000540	XP_045259406.1	XP_036580061.1
OG0000540	XP_045256695.1	XP_036588718.1
OG0000541	XP_045262950.1	XP_036574285.1
OG0000542	XP_045267341.1	XP_036587346.1
OG0000543	XP_045261614.1	XP_036574589.1
OG0000544	XP_045257978.1	XP_036581243.1
OG0000544	XP_045260161.1	XP_036579738.1
OG0000545	XP_045257518.1	XP_070060654.1
OG0000546	XP_045258014.1, XP_045268204.1	XP_036581215.1
OG0000547	XP_045263288.1, XP_045256735.1	XP_036581952.1, XP_036576790.1
OG0000548	XP_045267415.1	XP_036577417.1
OG0000548	XP_045256681.1	XP_036588728.1
OG0000549	XP_045257911.1, XP_045267490.1	XP_036581524.1
OG0000550	XP_045265765.1, XP_045260138.1, XP_045259938.1	XP_036580356.1
OG0000551	XP_045265725.1, XP_045266477.1	XP_036574969.1
OG0000552	XP_045263467.1	XP_036582084.1
OG0000552	XP_045259741.1	XP_036584185.2
OG0000553	XP_045267903.1	XP_070062661.1
OG0000554	XP_045270341.1, XP_045256452.1	XP_036578399.1
OG0000555	XP_045256347.1, XP_045268581.1, XP_045267588.1	XP_070060682.1
OG0000556	XP_045260808.1	XP_070060811.1
OG0000556	XP_045268687.1	XP_070060499.1
OG0000557	XP_045263862.1, XP_045268818.1	XP_070060534.1
OG0000558	XP_045260825.1	XP_036587798.2
OG0000559	XP_045261352.1	XP_036586077.1
OG0000559	XP_045257541.1	XP_070062619.1
OG0000560	XP_045261978.1	XP_036587706.1
OG0000561	XP_045270227.1	XP_036583885.1
OG0000562	XP_045258325.1, XP_045257468.1	XP_036584615.1
OG0000563	XP_045265017.1	XP_036578014.1
OG0000564	XP_045267310.1	XP_070060948.1
OG0000564	XP_045265056.1	XP_036578042.2
OG0000565	XP_045258951.1	XP_036574711.2
OG0000568	XP_045258621.1	XP_036585849.1
OG0000568	XP_045266227.1	XP_070060692.1
OG0000569	XP_045266185.1	XP_036576062.1
OG0000569	XP_045260544.1	XP_036575175.1
OG0000571	XP_045258536.1	XP_036581938.1
OG0000572	XP_045258531.1	XP_036581943.1, XP_070060227.1, XP_070060228.1
OG0000573	XP_045267724.1	XP_036589644.1
OG0000573	XP_045266004.1	XP_036586459.1
OG0000575	XP_045260699.1, XP_045262047.1, XP_045268284.1	XP_036589448.1
OG0000576	XP_045268252.1	XP_036589482.1
OG0000576	XP_045257503.1	XP_036574209.1
OG0000577	XP_045270887.1, XP_045268095.1	XP_036589598.1
OG0000578	XP_045257537.1	XP_036575169.1
OG0000578	XP_045271155.1	XP_036581034.1
OG0000579	XP_045260678.1	XP_036580717.1
OG0000580	XP_045269811.1	XP_070060262.1, XP_036584887.2
OG0000581	XP_045259926.1	XP_036576666.1
OG0000581	XP_045266991.1	XP_036586868.1
OG0000582	XP_045264036.1, XP_045263330.1, XP_045262322.1	XP_070061074.1
OG0000583	XP_045269536.1, XP_045266539.1, XP_045266538.1	XP_036576915.1, XP_036588071.1
OG0000584	XP_045259857.1	XP_036584085.1
OG0000584	XP_045259404.1	XP_036580060.2
OG0000586	XP_045270994.1	XP_036588227.1
OG0000588	XP_045264041.1	XP_036585317.1
OG0000589	XP_045266377.1	XP_036589176.1
OG0000590	XP_045270119.1, XP_045266295.1	XP_036588387.1
OG0000591	XP_045266282.1, XP_045260666.1	XP_036587955.1
OG0000592	XP_045270091.1, XP_045262430.1	XP_036588547.1
OG0000593	XP_045262412.1	XP_036588525.1
OG0000595	XP_045270198.1	XP_036582522.1
OG0000595	XP_045259127.1	XP_070061950.1
OG0000596	XP_045262463.1	XP_036588588.1
OG0000596	XP_045265950.1	XP_036576179.1
OG0000598	XP_045266045.1	XP_070061596.1
OG0000599	XP_045258137.1	XP_070062126.1
OG0000600	XP_045264067.1	XP_036585351.1
OG0000601	XP_045263939.1	XP_036585233.1
OG0000603	XP_045262676.1	XP_036580558.1
OG0000606	XP_045266812.1	XP_036577377.2
OG0000607	XP_045256280.1	XP_036589083.1
OG0000611	XP_045259656.1	XP_036585778.2
OG0000611	XP_045271105.1	XP_036576974.1
OG0000612	XP_045259386.1	XP_036580088.1
OG0000613	XP_045270059.1	XP_036579968.1
OG0000615	XP_045264656.1	XP_036576807.1
OG0000616	XP_045266748.1	XP_036584983.2
OG0000617	XP_045266950.1, XP_045259556.1	XP_036579437.1
OG0000619	XP_045269681.1	XP_070060901.1
OG0000620	XP_045268980.1	XP_036577050.1
OG0000620	XP_045269683.1	XP_036581504.1
OG0000621	XP_045256821.1, XP_045264787.1	XP_036579073.1
OG0000622	XP_045256812.1, XP_045261109.1	XP_036590016.1
OG0000623	XP_045268173.1	XP_036589545.1
OG0000623	XP_045257249.1	XP_036586528.1
OG0000624	XP_045261986.1, XP_045257256.1	XP_036587310.1
OG0000625	XP_045264697.1	XP_036576852.1
OG0000626	XP_045271352.1	XP_036575006.1
OG0000627	XP_045258200.1	XP_070061071.1
OG0000627	XP_045268825.1, XP_045268824.1	XP_036578578.2
OG0000629	XP_045256426.1	XP_036588922.1
OG0000632	XP_045259552.1	XP_036576562.1, XP_036584592.1, XP_036584532.1, XP_036584462.1
OG0000634	XP_045264285.1	XP_036579009.1
OG0000635	XP_045264146.1	XP_036582567.2
OG0000636	XP_045264836.1	XP_036582536.1
OG0000637	XP_045263401.1, XP_045256131.1	XP_036583923.1
OG0000637	XP_045266276.1	XP_036575474.1
OG0000638	XP_045266058.1, XP_045264873.1	XP_036582486.1
OG0000639	XP_045262792.1	XP_036585580.2
OG0000640	XP_045266810.1	XP_070060392.1
OG0000641	XP_045260948.1	XP_036586223.1
OG0000643	XP_045269194.1, XP_045258086.1	XP_036576016.1
OG0000644	XP_045268970.1	XP_070061122.1, XP_036586325.1
OG0000645	XP_045266906.1	XP_036586827.1
OG0000645	XP_045260635.1	XP_036579079.1
OG0000646	XP_045267025.1	XP_070060374.1
OG0000647	XP_045270883.1, XP_045267058.1	XP_036586888.1
OG0000650	XP_045259606.1	XP_036579397.1
OG0000651	XP_045269014.1	XP_070061083.1
OG0000652	XP_045264386.1, XP_045264989.1	XP_036574322.1
OG0000653	XP_045260080.1	XP_036579683.1
OG0000654	XP_045265151.1	XP_036580278.1
OG0000655	XP_045264364.1	XP_036584015.1
OG0000656	XP_045262224.1	XP_036583487.1
OG0000657	XP_045260039.1	XP_070060065.1
OG0000658	XP_045270836.1	XP_036576358.2
OG0000658	XP_045263295.1	XP_036581961.1
OG0000659	XP_045260454.1	XP_036578062.1
OG0000660	XP_045260410.1	XP_036578094.1, XP_036578093.1, XP_036582473.1
OG0000661	XP_045263534.1	XP_036575684.1
OG0000663	XP_045266770.1	XP_036585005.1, XP_036585006.2
OG0000664	XP_045261591.1	XP_036586115.1
OG0000666	XP_045271006.1, XP_045262267.1	XP_036588216.1
OG0000667	XP_045270964.1	XP_036588160.1
OG0000668	XP_045268047.1, XP_045270982.1	XP_036588179.1
OG0000670	XP_045263063.1	XP_036577821.1
OG0000671	XP_045266573.1	XP_036590018.1
OG0000671	XP_045271020.1	XP_036589996.1
OG0000672	XP_045257992.1	XP_070060632.1
OG0000672	XP_045264206.1	XP_036574277.1
OG0000674	XP_045257118.1	XP_070061979.1
OG0000675	XP_045267119.1, XP_045269167.1	XP_036581128.1
OG0000676	XP_045260025.1	XP_036580405.1
OG0000676	XP_045261153.1	XP_036586413.2
OG0000678	XP_045259743.1	XP_036584183.1
OG0000678	XP_045270193.1	XP_036583922.1
OG0000680	XP_045264352.1	XP_070061584.1
OG0000681	XP_045270387.1	XP_070062499.1
OG0000682	XP_045267251.1	XP_036575924.1
OG0000682	XP_045257958.1	XP_070062694.1
OG0000684	XP_045256193.1, XP_045268664.1	XP_036574364.1
OG0000685	XP_045268830.1	XP_036582678.1
OG0000686	XP_045260653.1	XP_036584428.1, XP_070059838.1, XP_036576895.1
OG0000687	XP_045258451.1	XP_036581867.1
OG0000688	XP_045268841.1	XP_070060538.1
OG0000689	XP_045260845.1	XP_070060807.1
OG0000690	XP_045265040.1	XP_070060951.1
OG0000690	XP_045269519.1	XP_036574630.2
OG0000691	XP_045259493.1	XP_036586668.1
OG0000692	XP_045259503.1	XP_036586679.1
OG0000693	XP_045269798.1	XP_036581407.1, XP_036581404.1
OG0000694	XP_045265115.1	XP_036574780.1
OG0000695	XP_045258240.1	XP_036578637.1
OG0000695	XP_045268930.1	XP_036578180.1
OG0000696	XP_045258986.1	XP_036582201.1
OG0000697	XP_045262955.1, XP_045266971.1	XP_036579767.1
OG0000699	XP_045269109.1	XP_036577090.1
OG0000700	XP_045261799.1	XP_036582587.1, XP_036584352.1
OG0000701	XP_045262105.1, XP_045257161.1	XP_036587212.1
OG0000702	XP_045261037.1, XP_045257120.1	XP_036587177.1
OG0000705	XP_045258356.1	XP_036577618.1
OG0000706	XP_045268372.1	XP_036589352.2
OG0000707	XP_045262510.1, XP_045268339.1	XP_036589390.1
OG0000708	XP_045268278.1, XP_045268279.1	XP_070062274.1
OG0000709	XP_045268627.1	XP_036575410.2
OG0000710	XP_045257187.1	XP_070060475.1
OG0000711	XP_045264260.1	XP_036578979.2
OG0000712	XP_045257100.1	XP_036578783.1
OG0000712	XP_045264694.1	XP_036576848.2
OG0000715	XP_045266857.1	XP_036586786.1
OG0000716	XP_045266658.1, XP_045262457.1, XP_045261496.1, XP_045260099.1, XP_045260098.1, XP_045266933.1	XP_036579049.2, XP_036582641.1
OG0000717	XP_045259109.1	XP_036587183.1
OG0000721	XP_045270761.1	XP_070062584.1
OG0000722	XP_045261995.1, XP_045270783.1	XP_036588335.1
OG0000724	XP_045262493.1	XP_036588623.1
OG0000725	XP_045256300.1, XP_045256320.1	XP_070061390.1
OG0000726	XP_045259663.1, XP_045264661.1	XP_036576812.1
OG0000730	XP_045263923.1	XP_036585206.1, XP_036585186.1
OG0000731	XP_045263019.1, XP_045265804.1	XP_036574433.1
OG0000733	XP_045262672.1	XP_036580554.1
OG0000734	XP_045259648.1	XP_036585787.1
OG0000735	XP_045260565.1, XP_045266522.1	XP_036578896.1
OG0000736	XP_045269872.1	XP_070060277.1
OG0000737	XP_045261507.1, XP_045268060.1, XP_045269912.1	XP_036584769.1
